Grid_ID,CNN_PCA_01,CNN_PCA_02,CNN_PCA_03,CNN_PCA_04,CNN_PCA_05,CNN_PCA_06,CNN_PCA_07,CNN_PCA_08,CNN_PCA_09,CNN_PCA_10,CNN_PCA_11,CNN_PCA_12,CNN_PCA_13,CNN_PCA_14,CNN_PCA_15,CNN_PCA_16,CNN_PCA_17,CNN_PCA_18,CNN_PCA_19,CNN_PCA_20,CNN_PCA_21,CNN_PCA_22,CNN_PCA_23,CNN_PCA_24,Y_Target,image_file
site5_191.png_X256_Y256,0.22851926,0.7338042,0.06821227,0.54740477,0.6710395,0.43832776,0.18956958,0.43843734,0.4995694,0.48863423,0.333156,0.36205912,0.32634917,0.43028176,0.8448261,0.44498453,0.44045967,0.49698076,0.66756225,0.6982983,0.46742854,0.35314912,0.4793588,0.39382005,2,site5_191.png
site5_192.png_X0_Y0,0.39871845,0.61693525,0.17785831,0.43382406,0.57572126,0.3417399,0.3161548,0.37789977,0.5554281,0.6967944,0.23671816,0.43353763,0.44307154,0.36717784,0.48401713,0.43100196,0.4764647,0.46113005,0.5646398,0.5878501,0.4036189,0.630576,0.44953704,0.27421677,2,site5_192.png
site5_192.png_X256_Y0,0.31383985,0.4010754,0.32376635,0.32477263,0.42004144,0.25345236,0.36846393,0.39187288,0.4913774,0.6748141,0.20202515,0.31193784,0.40277314,0.49563995,0.5590355,0.46968463,0.5125932,0.47462326,0.55793315,0.51826024,0.28749132,0.6471255,0.6191384,0.39678693,2,site5_192.png
site5_192.png_X0_Y256,0.27254328,0.70574516,0.14212635,0.5395426,0.72862226,0.44675708,0.16227704,0.3494677,0.5113873,0.5674489,0.23135307,0.39569482,0.4561678,0.5123165,0.775192,0.48644555,0.54973435,0.55775577,0.65899324,0.704854,0.46394295,0.41328755,0.48438358,0.3894138,2,site5_192.png
site5_192.png_X256_Y256,0.5123133,0.7121271,0.12374109,0.5497434,0.7304611,0.39336148,0.23310935,0.3285005,0.6259482,0.5468977,0.3325577,0.39041197,0.6667499,0.43585178,0.5690865,0.3012752,0.5281998,0.4071029,0.5859085,0.8581877,0.5900043,0.55686456,0.43214798,0.4255997,2,site5_192.png
site5_194.png_X0_Y0,0.0593355,0.24303779,0.40360332,0.3503028,0.5290277,0.33002672,0.20185779,0.480364,0.33082658,0.5206788,0.40051317,0.5994602,0.38637862,0.52921826,0.53049517,0.33758688,0.49419692,0.30352062,0.59201044,0.34182584,0.5990351,0.36181033,0.75096405,0.2747776,0,site5_194.png
site5_194.png_X256_Y0,0.12281372,0.24898224,0.44846877,0.47434145,0.53294796,0.27635956,0.27177614,0.5136675,0.4114933,0.54929906,0.47983187,0.42773652,0.29938787,0.56547874,0.6249676,0.33589584,0.48974243,0.5088223,0.48346418,0.22802985,0.45578745,0.2995084,0.40354198,0.33291653,0,site5_194.png
site5_194.png_X0_Y256,0.06959495,0.25275928,0.40032738,0.34840408,0.52494484,0.30670482,0.200132,0.53721863,0.41492176,0.3383904,0.34768808,0.4351431,0.49062136,0.5065652,0.4146129,0.42559335,0.43061587,0.2764843,0.57076794,0.36964625,0.4043646,0.41215292,0.75552016,0.40971717,0,site5_194.png
site5_194.png_X256_Y256,0.12905228,0.2612392,0.42719287,0.4494265,0.5853182,0.29529962,0.26430526,0.50346553,0.45430556,0.5148071,0.5220949,0.37313902,0.3524967,0.57338727,0.5680196,0.383695,0.47354195,0.46781805,0.50648254,0.27850527,0.45448974,0.31383494,0.45066476,0.29827738,0,site5_194.png
site5_195.png_X0_Y0,0.08981213,0.92740405,0.91677666,0.25460497,0.525718,0.3263009,0.18512961,0.4463235,0.51111853,0.6723579,0.5064367,0.1799001,0.50445175,0.45088834,0.43762565,0.41696873,0.5217144,0.5131243,0.45935372,0.5965699,0.58839893,0.37642044,0.7238537,0.24297905,2,site5_195.png
site5_195.png_X256_Y0,0.0774568,0.8448113,0.8271227,0.3324815,0.5287746,0.38341996,0.21921691,0.47794598,0.50484574,0.6194872,0.5208246,0.26005617,0.43116328,0.52056587,0.48312938,0.42646727,0.5226982,0.50327146,0.62465364,0.39507493,0.46512005,0.46733806,0.6269355,0.4506515,2,site5_195.png
site5_195.png_X0_Y256,0.14416027,0.8453663,0.86125433,0.33656943,0.5307232,0.42169735,0.30400178,0.4273454,0.53899825,0.49863014,0.5809585,0.50232947,0.47115952,0.62451845,0.46479136,0.37067643,0.47267717,0.4458225,0.6999685,0.27090693,0.39797318,0.5277663,0.41057974,0.5428769,2,site5_195.png
site5_195.png_X256_Y256,0.34200752,0.79204834,0.66743535,0.41129333,0.54952407,0.4312151,0.28638187,0.47774997,0.5002154,0.48836875,0.5934335,0.5331559,0.47907573,0.71078277,0.2541476,0.21999012,0.41845644,0.36658764,0.7468627,0.18198809,0.4894176,0.5299711,0.40316308,0.6719551,2,site5_195.png
site5_196.png_X0_Y0,0.4850665,0.30552244,0.55629265,0.64050937,0.7113817,0.45262107,0.3404889,0.18518838,0.46887988,0.59553105,0.30762777,0.4815038,0.18132581,0.47878808,0.43765414,0.516973,0.32393408,0.54561526,0.31611428,0.27374893,0.37771666,0.54911727,0.6616139,0.2350444,1,site5_196.png
site5_196.png_X256_Y0,0.0402126,0.27103204,0.39143482,0.34820876,0.49075726,0.24527325,0.25472292,0.42736086,0.45645446,0.42706215,0.40879768,0.68965244,0.55079603,0.5625461,0.32070982,0.43818966,0.5341512,0.4080686,0.5711746,0.333506,0.39994562,0.42863336,0.5657315,0.12836805,0,site5_196.png
site5_196.png_X0_Y256,0.10880867,0.22656226,0.4154676,0.54938805,0.41082793,0.19599354,0.19663754,0.51196444,0.3517116,0.48241132,0.5105642,0.43734598,0.49220756,0.43156448,0.4888485,0.460325,0.26315838,0.74412066,0.40634128,0.40429106,0.5327923,0.47885174,0.43310702,0.5122269,0,site5_196.png
site5_196.png_X256_Y256,0.17264551,0.22871535,0.40130726,0.23385517,0.648689,0.31108072,0.34863126,0.5837496,0.48221347,0.61746067,0.44145906,0.37865907,0.43479127,0.538128,0.43904644,0.40940166,0.53691745,0.48460752,0.5401758,0.38048142,0.5286014,0.48872262,0.4466916,0.44831735,0,site5_196.png
site5_197.png_X0_Y0,0.07226436,0.26586547,0.3956066,0.4076923,0.48365244,0.17415461,0.24401507,0.55348146,0.49687135,0.4523421,0.49814874,0.66310036,0.32538828,0.62980723,0.39646843,0.44036236,0.5474682,0.27870467,0.7025679,0.3202577,0.6828954,0.51157993,0.65406036,0.19127496,0,site5_197.png
site5_197.png_X256_Y0,0.08484028,0.28174207,0.4177821,0.39142695,0.47161952,0.24457967,0.30414575,0.46285415,0.51001763,0.50557834,0.50518566,0.73630655,0.34994867,0.6298327,0.35959437,0.3771916,0.62579155,0.19156149,0.703141,0.40918684,0.63294655,0.40615416,0.7270865,0.15396965,0,site5_197.png
site5_197.png_X0_Y256,0.43722925,0.18330118,0.5329867,0.46448833,0.4195298,0.22141507,0.31782502,0.40863907,0.5174053,0.59864193,0.55818796,0.37027806,0.291768,0.6152022,0.63278157,0.3148642,0.62085474,0.044837445,0.6133603,0.3815739,0.6284064,0.27661133,0.52454984,0.45293167,1,site5_197.png
site5_197.png_X256_Y256,0.30127254,0.19834279,0.44431674,0.4830225,0.4403575,0.1320624,0.23447073,0.37004834,0.5714766,0.6615417,0.5829085,0.41422495,0.21080212,0.57408917,0.63918775,0.40536445,0.56554985,0.14780965,0.53063977,0.47989824,0.57547486,0.44668984,0.5967832,0.5112872,1,site5_197.png
site5_200.png_X0_Y0,0.084409654,0.89411116,0.9012629,0.26479638,0.4994816,0.3570462,0.16568895,0.49911463,0.47713944,0.63546455,0.5124441,0.20506442,0.4833675,0.48926327,0.4845988,0.45439872,0.50513357,0.4827442,0.5036542,0.47836983,0.49624208,0.41838592,0.58611035,0.40207005,2,site5_200.png
site5_200.png_X256_Y0,0.106134936,0.9119148,0.9161328,0.21868992,0.49167672,0.29570708,0.20431376,0.44896436,0.45469666,0.6281642,0.45294005,0.19632934,0.5268785,0.4278393,0.45405093,0.4556282,0.51475376,0.48207155,0.3978218,0.6174866,0.57847357,0.3973381,0.64555407,0.31435904,2,site5_200.png
site5_200.png_X0_Y256,0.13127662,0.8708391,0.88613814,0.28224105,0.51016784,0.41095388,0.17981744,0.5075944,0.5094493,0.5964244,0.5554875,0.35134313,0.5088746,0.5267912,0.52677375,0.44391665,0.46733296,0.49929488,0.5482106,0.39981517,0.53446764,0.45182863,0.54069453,0.36881527,2,site5_200.png
site5_200.png_X256_Y256,0.1426439,0.867858,0.7631607,0.31710652,0.5148322,0.3802539,0.25836173,0.47623718,0.47905728,0.53599334,0.5476301,0.37755063,0.4804648,0.507398,0.5114266,0.41992894,0.5094136,0.571176,0.4754041,0.47795227,0.42873865,0.44009948,0.61559206,0.268247,2,site5_200.png
site5_201.png_X0_Y0,0.12772948,0.78159714,0.7639445,0.31160054,0.5303267,0.3688145,0.20556109,0.5012628,0.379922,0.5164852,0.35302013,0.43998802,0.39339596,0.5270139,0.54101527,0.48706257,0.36860654,0.37496483,0.48134696,0.39836463,0.576627,0.55532575,0.45736834,0.46502817,2,site5_201.png
site5_201.png_X256_Y0,0.23608387,0.21116327,0.48988947,0.60207033,0.4571231,0.20318994,0.21875197,0.43985486,0.3514988,0.5834752,0.44219103,0.36935592,0.34893715,0.4989735,0.47624126,0.34394622,0.47619024,0.37081206,0.44694978,0.32310745,0.5442571,0.36582425,0.4458998,0.35383856,0,site5_201.png
site5_201.png_X0_Y256,0.09145559,0.9145963,0.9127531,0.24617927,0.5141486,0.33032307,0.1606336,0.47978738,0.46831942,0.6357823,0.46246496,0.23192185,0.45028076,0.45579475,0.48735893,0.47973394,0.4719151,0.45836145,0.43751013,0.52338284,0.5984014,0.4116124,0.5421241,0.39184564,2,site5_201.png
site5_201.png_X256_Y256,0.07061203,0.27491271,0.40570602,0.549598,0.3719232,0.19313996,0.15537688,0.5346957,0.31217745,0.45451045,0.5062834,0.4932375,0.42839313,0.4214704,0.5110758,0.39331082,0.26790887,0.61584836,0.4857378,0.45190352,0.59741724,0.54001874,0.48712495,0.4686737,0,site5_201.png
site5_202.png_X0_Y0,0.1992206,0.24195921,0.50436926,0.70018613,0.5235497,0.2918265,0.32197422,0.5787677,0.530347,0.6531377,0.54705846,0.27661085,0.393458,0.67139065,0.45114243,0.40579703,0.42221397,0.4490013,0.61752546,0.5309133,0.84263754,0.3426227,0.49261484,0.2985124,0,site5_202.png
site5_202.png_X256_Y0,0.50703096,0.22947194,0.56967753,0.8062589,0.6998801,0.43266734,0.35328624,0.3644269,0.39865068,0.8263527,0.1637029,0.14773515,0.1476501,0.6881875,0.3211028,0.54607356,0.33940497,0.42575708,0.36030316,0.50858814,0.46742895,0.46684524,0.5465403,0.05600229,1,site5_202.png
site5_202.png_X0_Y256,0.36273795,0.10568872,0.52385473,0.58224833,0.47940218,0.2682826,0.41361243,0.36090106,0.7499919,0.5737008,0.63126177,0.48033187,0.334862,0.51877093,0.64167917,0.37246463,0.44716826,0.4008067,0.35967755,0.49732262,0.6570136,0.47319135,0.58146137,0.50703144,1,site5_202.png
site5_202.png_X256_Y256,0.38925195,0.355012,0.47896525,0.7529297,0.6997761,0.4963349,0.33073467,0.42878154,0.564688,0.704125,0.38758218,0.31141007,0.24685536,0.6162204,0.34157288,0.48828387,0.3027747,0.44418758,0.3020814,0.45476723,0.53126484,0.48706684,0.47459573,0.15040547,2,site5_202.png
site5_203.png_X0_Y0,0.2426536,0.26054606,0.5736188,0.92939985,0.55921894,0.6001057,0.41502365,0.48528758,0.4059565,0.8304307,0.565415,0.16568469,0.35751325,0.86822224,0.48428258,0.5697585,0.15402588,0.45171428,0.54538834,0.5816011,0.5448885,0.4013893,0.56667566,0.11618608,0,site5_203.png
site5_203.png_X256_Y0,0.11739206,0.23839682,0.46243998,0.6560099,0.4417246,0.3570643,0.25792825,0.5331705,0.17537904,0.64835423,0.44274464,0.2761819,0.42641804,0.45090193,0.640314,0.36250043,0.35966122,0.50626737,0.40866798,0.25233036,0.36927605,0.44301897,0.5687919,0.3424064,0,site5_203.png
site5_203.png_X0_Y256,0.19218953,0.23725413,0.5626287,0.82681686,0.50973666,0.5974466,0.4127369,0.7102828,0.43780106,0.66602093,0.48294255,0.13147944,0.39236194,0.6942622,0.49504894,0.58797574,0.22743227,0.4305777,0.581426,0.7562731,0.70704824,0.4476629,0.4743647,0.06727174,0,site5_203.png
site5_203.png_X256_Y256,0.040749162,0.29240528,0.41685703,0.61044204,0.37203732,0.50301,0.19733077,0.6229802,0.17385516,0.6214275,0.23960245,0.3070385,0.5039035,0.32833487,0.50076115,0.33664346,0.19624761,0.33056885,0.48338294,0.47644198,0.47619924,0.5509814,0.7340339,0.3086855,0,site5_203.png
site5_204.png_X0_Y0,0.4489218,0.6699908,0.15886807,0.5898093,0.8505467,0.48936558,0.08083454,0.36116758,0.5082579,0.61472416,0.34042197,0.4635785,0.47935694,0.5316711,0.48183012,0.30414665,0.34230405,0.37373862,0.5887801,0.5479088,0.554573,0.6432449,0.43352872,0.4437788,2,site5_204.png
site5_204.png_X256_Y0,0.442604,0.2783302,0.51980144,0.8413348,0.76523787,0.3885103,0.29815137,0.26564604,0.37327465,0.74924886,0.56695545,0.20637077,0.32497254,0.72175884,0.396102,0.5868063,0.30563962,0.45122176,0.26145858,0.37730703,0.18891162,0.520281,0.72030586,0.141651,1,site5_204.png
site5_204.png_X0_Y256,0.39571637,0.57857347,0.24223626,0.6285068,0.76910526,0.4676475,0.13579176,0.25912768,0.45890015,0.6108652,0.39516544,0.37135717,0.33846983,0.68989164,0.53795046,0.37720844,0.3761992,0.53697675,0.49394593,0.5869275,0.40907001,0.4505698,0.4970159,0.41927093,2,site5_204.png
site5_204.png_X256_Y256,0.7738882,0.200461,0.52288944,0.6847954,0.8502936,0.397431,0.22121347,0.0,0.34993777,0.66888934,0.3151894,0.3192385,0.35942408,0.5986238,0.323358,0.595962,0.18604156,0.4406944,0.20563182,0.5128851,0.37924263,0.36872262,0.59834963,0.6343844,1,site5_204.png
site5_205.png_X0_Y0,0.59571326,0.22567469,0.5172279,0.6000895,0.5949058,0.29144347,0.15677643,0.45605263,0.25318122,0.721572,0.5227236,0.3085178,0.3686894,0.6107137,0.30771655,0.42688185,0.3522616,0.3734843,0.4373277,0.33500233,0.24624902,0.4045798,0.4098737,0.32949153,1,site5_205.png
site5_205.png_X256_Y0,0.65630937,0.5846628,0.22851793,0.4225169,0.590152,0.34946704,0.33443096,0.43544126,0.51096684,0.72512674,0.532733,0.52114123,0.71579516,0.95775783,0.48147583,0.29673898,0.30260354,0.4476747,0.39313573,0.70796037,0.31995714,0.21819717,0.41767496,0.43979442,2,site5_205.png
site5_205.png_X0_Y256,0.18030053,0.2065327,0.45673802,0.5862211,0.480792,0.26081485,0.22635226,0.3866164,0.3125072,0.7606532,0.42990556,0.30474702,0.47522533,0.4689184,0.6350565,0.34484172,0.35962415,0.5523837,0.4399681,0.24085332,0.42318028,0.4609017,0.59634745,0.37494937,0,site5_205.png
site5_205.png_X256_Y256,0.3866951,0.21943265,0.50230193,0.6052356,0.6355721,0.21725054,0.31097436,0.25361356,0.4644538,0.7653262,0.44089603,0.20297693,0.16235965,0.6017603,0.63523424,0.40034282,0.26974553,0.39238498,0.24975783,0.33814237,0.3651237,0.5010349,0.56277347,0.20635395,1,site5_205.png
site5_206.png_X0_Y0,0.39239496,0.82806623,0.08925462,0.39714378,0.53789985,0.4311614,0.428272,0.45533925,0.41802254,0.43175253,0.44881,0.50681055,0.600834,0.5954871,0.66467017,0.38160974,0.4084415,0.42067164,0.52865195,0.69306177,0.3986433,0.25749952,0.36671436,0.25270617,2,site5_206.png
site5_206.png_X256_Y0,0.29222184,0.77587473,0.083728045,0.4989991,0.61583585,0.4671488,0.20562553,0.51716405,0.37908402,0.3737245,0.524919,0.3951525,0.38503647,0.54170424,0.61471045,0.34404853,0.3993546,0.44077727,0.50717586,0.5196759,0.5053548,0.37675685,0.57314277,0.38963333,2,site5_206.png
site5_206.png_X0_Y256,0.26321164,0.62238747,0.22613157,0.3170442,0.5014521,0.39555338,0.47278702,0.43088326,0.404821,0.54367244,0.3935404,0.42586392,0.68683696,0.53290373,0.62176216,0.57908237,0.32712734,0.47276804,0.58784693,0.5788905,0.27476856,0.23342066,0.40896332,0.2270206,2,site5_206.png
site5_206.png_X256_Y256,0.25776255,0.7896832,0.124004334,0.51692474,0.6678389,0.47233483,0.27800763,0.35623685,0.41374728,0.36729795,0.37616792,0.49635804,0.37954143,0.5418085,0.887069,0.48620197,0.43743455,0.55861634,0.5621526,0.77807605,0.348965,0.16314071,0.52460575,0.19935916,2,site5_206.png
site5_207.png_X0_Y0,0.25069267,0.73210645,0.03861317,0.44886637,0.571189,0.42227662,0.27443308,0.51646495,0.52812433,0.55994475,0.45426792,0.2886096,0.3087191,0.43306154,0.7654466,0.42585373,0.3824516,0.38968322,0.5136941,0.5483195,0.46651584,0.33850956,0.34328714,0.35066158,2,site5_207.png
site5_207.png_X256_Y0,0.23168871,0.7171663,0.07491043,0.44955486,0.5235205,0.4115033,0.29074636,0.5380602,0.44030184,0.558703,0.37178278,0.31130183,0.22643575,0.43334335,0.69969016,0.43958837,0.3939188,0.37907672,0.4834455,0.4732562,0.51775354,0.3597678,0.35635686,0.4208552,2,site5_207.png
site5_207.png_X0_Y256,0.21012475,0.66736054,0.1175901,0.46309006,0.5389276,0.39829895,0.2598072,0.53383285,0.42973346,0.58983797,0.37544855,0.32640263,0.28576398,0.4630844,0.7157081,0.5141233,0.3768577,0.36905372,0.51596177,0.49026617,0.47163546,0.37207678,0.3596248,0.4149888,2,site5_207.png
site5_207.png_X256_Y256,0.23126446,0.7005507,0.10562086,0.4444705,0.5821624,0.4108113,0.28993982,0.45123792,0.4774921,0.5077985,0.36889118,0.29833525,0.3378322,0.44761753,0.74985063,0.36701843,0.4069131,0.3827013,0.544989,0.5932034,0.4616177,0.41132194,0.3630498,0.27445352,2,site5_207.png
site5_208.png_X0_Y0,0.27175725,0.68505,0.048644006,0.51643944,0.6861179,0.41276732,0.22796021,0.47313598,0.63567495,0.56731516,0.37779537,0.30494204,0.35978398,0.36320305,0.679483,0.3523981,0.39062223,0.3745851,0.5542344,0.5576198,0.55057824,0.5906471,0.2790575,0.47079834,2,site5_208.png
site5_208.png_X256_Y0,0.2905651,0.7232109,0.032995522,0.59963167,0.7405065,0.48762256,0.1239264,0.37741956,0.49120727,0.5591026,0.45723268,0.35302114,0.368878,0.4679373,0.63289917,0.3993284,0.55167425,0.43361074,0.60935414,0.54440045,0.66565806,0.51589686,0.55112576,0.4806326,2,site5_208.png
site5_208.png_X0_Y256,0.27861607,0.69164765,0.071542084,0.4403328,0.65526456,0.3916744,0.27350754,0.47990328,0.5862932,0.55672646,0.32494408,0.25936866,0.4614893,0.3868215,0.75197434,0.39045808,0.43099514,0.3880673,0.546737,0.76090336,0.49323577,0.44751373,0.32101852,0.40359348,2,site5_208.png
site5_208.png_X256_Y256,0.28442827,0.7332978,0.0706844,0.6399122,0.8118936,0.4770998,0.10082501,0.33986825,0.45446688,0.51503086,0.3337667,0.4186829,0.32092246,0.4607302,0.6953832,0.35292512,0.5414028,0.43925813,0.5681959,0.62997663,0.5951158,0.52569157,0.44670612,0.49393314,2,site5_208.png
site5_209.png_X0_Y0,0.24945334,0.706553,0.05608225,0.5256907,0.63833475,0.43116572,0.15993947,0.47195563,0.506713,0.54610854,0.34526104,0.36386862,0.31860524,0.43911988,0.82884204,0.5187361,0.45647472,0.4120494,0.58293116,0.6308706,0.5610951,0.432017,0.34662437,0.4111094,2,site5_209.png
site5_209.png_X256_Y0,0.31131938,0.7822646,0.020665318,0.5625197,0.69657946,0.447137,0.13865863,0.4316403,0.52500457,0.52882487,0.30127606,0.38569674,0.30566043,0.42584932,0.8078983,0.45236784,0.51081556,0.47439244,0.57903916,0.74445915,0.6280106,0.36997756,0.34394246,0.46601987,2,site5_209.png
site5_209.png_X0_Y256,0.28061044,0.7553972,0.061695278,0.6392214,0.7649171,0.45417124,0.09857193,0.31771785,0.45819843,0.55829364,0.3304839,0.3899932,0.30389315,0.4899653,0.65851533,0.39559934,0.539528,0.47706324,0.6169266,0.5749456,0.60536176,0.5585594,0.48477513,0.4521498,2,site5_209.png
site5_209.png_X256_Y256,0.3361505,0.74037826,0.07832816,0.5041202,0.6505452,0.4626909,0.2093105,0.4308936,0.44742325,0.42284018,0.32729584,0.36763927,0.419198,0.51516145,0.683107,0.3243662,0.53406125,0.5052065,0.61158186,0.68039715,0.6081493,0.36955845,0.4700924,0.44759703,2,site5_209.png
site5_210.png_X0_Y0,0.59385085,0.46900904,0.35042915,0.5061526,0.6870819,0.48994416,0.22362626,0.3533371,0.42822915,0.32022852,0.18352541,0.3776112,0.69785106,0.6264335,0.52949005,0.27236775,0.57860446,0.3652255,0.5880694,0.73145926,0.523331,0.3577764,0.38916117,0.47735658,2,site5_210.png
site5_210.png_X256_Y0,0.09657259,0.2076502,0.4077375,0.29007477,0.5463192,0.33794522,0.28344628,0.45398957,0.3903259,0.43534333,0.4246773,0.5752633,0.40520564,0.49037316,0.46211645,0.40812165,0.49429473,0.28624296,0.5731501,0.41035417,0.47730052,0.4173433,0.68687797,0.37100577,0,site5_210.png
site5_210.png_X0_Y256,0.2809765,0.17827177,0.46458206,0.32452175,0.5574357,0.3167415,0.34386846,0.38880143,0.41607514,0.42763686,0.5017123,0.47448733,0.31096667,0.39273632,0.6010934,0.41930497,0.47704118,0.35749498,0.45693395,0.4524132,0.3610372,0.44762,0.5577467,0.31368807,0,site5_210.png
site5_210.png_X256_Y256,0.056751564,0.23851061,0.39620408,0.27125672,0.62936133,0.29387653,0.28497225,0.57730407,0.41758892,0.4533056,0.41485733,0.42232755,0.43318778,0.56261873,0.45145848,0.41748533,0.5372418,0.42392093,0.6374831,0.3601336,0.60301083,0.45232084,0.63780755,0.4106959,0,site5_210.png
site5_212.png_X0_Y0,0.08231057,0.21981992,0.40589046,0.3512461,0.54353034,0.2881441,0.28721488,0.5410353,0.45661506,0.39186618,0.43918228,0.4714369,0.40217015,0.49910384,0.43873146,0.38189456,0.5597123,0.31181824,0.61035514,0.35722634,0.36556238,0.49623233,0.72168607,0.40417978,0,site5_212.png
site5_212.png_X256_Y0,0.25970468,0.24875075,0.46249264,0.42377076,0.65228444,0.3126999,0.35623005,0.47256327,0.36917377,0.6463698,0.5348328,0.3294273,0.23500155,0.5286469,0.70246184,0.37461883,0.56720793,0.30631605,0.48528618,0.38994163,0.49143496,0.35051623,0.6407228,0.21580686,0,site5_212.png
site5_212.png_X0_Y256,0.09287891,0.22607403,0.42431188,0.40820804,0.6062124,0.29021847,0.3187146,0.6062314,0.40532383,0.5506292,0.5180521,0.5048685,0.38933215,0.5224104,0.5186158,0.42097023,0.50755084,0.5286451,0.55073315,0.47698706,0.85341704,0.35727155,0.6463497,0.42057437,0,site5_212.png
site5_212.png_X256_Y256,0.088383675,0.2057704,0.4026214,0.28186563,0.6330303,0.28140515,0.34142476,0.5696884,0.44424388,0.56371266,0.48886108,0.57857585,0.32381094,0.53663045,0.45488486,0.38908076,0.5891802,0.3765914,0.5606775,0.46882552,0.65937555,0.42478737,0.6137363,0.42093584,0,site5_212.png
site5_213.png_X0_Y0,0.75363415,0.19642563,0.6464204,0.6376093,0.78669477,0.32468417,0.30369624,0.21508399,0.4771254,0.64474016,0.70270485,0.28296673,0.35044605,0.49491432,0.35675,0.42813426,0.2910052,0.35452732,0.44577894,0.26010144,0.6026723,0.26252443,0.5722126,0.42075205,1,site5_213.png
site5_213.png_X256_Y0,0.5811485,0.20115541,0.51800424,0.6803267,0.69084245,0.27106035,0.26762584,0.27303025,0.57875615,0.76953495,0.5160734,0.34204277,0.46179092,0.49941796,0.27329305,0.45951107,0.53817713,0.29523468,0.48650268,0.5204647,0.7099669,0.5991366,0.3795467,0.4369629,1,site5_213.png
site5_213.png_X0_Y256,0.08516377,0.1958896,0.43097964,0.48462665,0.53875095,0.22668783,0.25120834,0.5091842,0.36162415,0.49758914,0.5546349,0.5372515,0.3745229,0.5173492,0.522415,0.35357535,0.5314496,0.4398162,0.5464989,0.39328367,0.81515366,0.22115019,0.6938145,0.34764332,0,site5_213.png
